DT,Influent
12/24/2022 9:00,5.3389
12/24/2022 9:00,5.3338
12/24/2022 9:01,5.4284
12/24/2022 9:01,5.466
12/24/2022 9:02,5.4648
12/24/2022 9:02,5.4871
12/24/2022 9:03,5.4725
12/24/2022 9:03,5.5071
12/24/2022 9:04,5.5976
12/24/2022 9:04,5.5545
12/24/2022 9:05,5.5503
12/24/2022 9:05,5.6629
12/24/2022 9:06,5.6632
12/24/2022 9:06,5.628
12/24/2022 9:07,5.5829
12/24/2022 9:07,5.6422
12/24/2022 9:08,5.5571
12/24/2022 9:08,5.5693
12/24/2022 9:09,5.6614
12/24/2022 9:09,5.6386
12/24/2022 9:10,5.7546
12/24/2022 9:10,5.6568
12/24/2022 9:11,5.7607
12/24/2022 9:11,5.6895
12/24/2022 9:12,5.5998
12/24/2022 9:12,5.6979
12/24/2022 9:13,5.7321
12/24/2022 9:13,5.7828
12/24/2022 9:14,5.7225
12/24/2022 9:14,5.8
12/24/2022 9:15,5.8446
12/24/2022 9:15,5.9018
12/24/2022 9:16,5.8594
12/24/2022 9:16,5.9422
12/24/2022 9:17,5.9562
12/24/2022 9:17,5.8668
12/24/2022 9:18,6.0003
12/24/2022 9:18,5.9832
12/24/2022 9:19,5.9383
12/24/2022 9:19,5.9976
12/24/2022 9:20,5.9691
12/24/2022 9:20,5.9362
12/24/2022 9:21,6.0277
12/24/2022 9:21,5.9908
12/24/2022 9:22,6.0959
12/24/2022 9:22,6.0884
12/24/2022 9:23,6.16
12/24/2022 9:23,6.0782
12/24/2022 9:24,6.184
12/24/2022 9:24,6.1877
12/24/2022 9:25,6.2226
12/24/2022 9:25,6.2059
12/24/2022 9:26,6.251
12/24/2022 9:26,6.2842
12/24/2022 9:27,6.3108
12/24/2022 9:27,6.2485
12/24/2022 9:28,6.2746
12/24/2022 9:28,6.3453
12/24/2022 9:29,6.3525
12/24/2022 9:29,6.4297
12/24/2022 9:30,6.3175
12/24/2022 9:30,6.3493
12/24/2022 9:31,6.4708
12/24/2022 9:31,6.3844
12/24/2022 9:32,6.4608
12/24/2022 9:32,6.4694
12/24/2022 9:33,6.4148
12/24/2022 9:33,6.4509
12/24/2022 9:34,6.5255
12/24/2022 9:34,6.4589
12/24/2022 9:35,6.4963
12/24/2022 9:35,6.4778
12/24/2022 9:36,6.6034
12/24/2022 9:36,6.6003
12/24/2022 9:37,6.6784
12/24/2022 9:37,6.6039
12/24/2022 9:38,6.6516
12/24/2022 9:38,6.7754
12/24/2022 9:39,6.719
12/24/2022 9:39,6.7184
12/24/2022 9:40,6.7475
12/24/2022 9:40,6.9099
12/24/2022 9:41,6.9217
12/24/2022 9:41,6.8305
12/24/2022 9:42,6.8215
12/24/2022 9:42,6.9387
12/24/2022 9:43,6.8433
12/24/2022 9:43,6.9207
12/24/2022 9:44,7.0097
12/24/2022 9:44,6.8964
12/24/2022 9:45,6.9785
12/24/2022 9:45,6.9825
12/24/2022 9:46,6.8841
12/24/2022 9:46,7.0606
12/24/2022 9:47,7.038
12/24/2022 9:47,7.0254
12/24/2022 9:48,7.1313
12/24/2022 9:48,7.1477
12/24/2022 9:49,7.0529
12/24/2022 9:49,7.1803
12/24/2022 9:50,7.1725
12/24/2022 9:50,7.1505
12/24/2022 9:51,7.1864
12/24/2022 9:51,7.1647
12/24/2022 9:52,7.1502
12/24/2022 9:52,7.1377
12/24/2022 9:53,7.0917
12/24/2022 9:53,7.1629
12/24/2022 9:54,7.1548
12/24/2022 9:54,7.0789
12/24/2022 9:55,7.173
12/24/2022 9:55,7.2296
12/24/2022 9:56,7.2949
12/24/2022 9:56,7.3769
12/24/2022 9:57,7.3771
12/24/2022 9:57,7.3522
12/24/2022 9:58,7.4059
12/24/2022 9:58,7.3547
12/24/2022 9:59,7.4021
12/24/2022 9:59,7.3411
12/24/2022 10:00,7.4529
12/24/2022 10:00,7.3932
12/24/2022 10:01,7.3212
12/24/2022 10:01,7.3238
12/24/2022 10:02,7.3911
12/24/2022 10:02,7.3602
12/24/2022 10:03,7.4538
12/24/2022 10:03,7.3392
12/24/2022 10:04,7.4385
12/24/2022 10:04,7.3839
12/24/2022 10:05,7.3948
12/24/2022 10:05,7.3787
12/24/2022 10:06,7.4634
12/24/2022 10:06,7.3975
12/24/2022 10:07,7.4282
12/24/2022 10:07,7.3437
12/24/2022 10:08,7.3955
12/24/2022 10:08,7.4269
12/24/2022 10:09,7.3658
12/24/2022 10:09,7.4612
12/24/2022 10:10,7.4605
12/24/2022 10:10,7.4519
12/24/2022 10:11,7.456
12/24/2022 10:11,7.5653
12/24/2022 10:12,7.4996
12/24/2022 10:12,7.6181
12/24/2022 10:13,7.5762
12/24/2022 10:13,7.6282
12/24/2022 10:14,7.6673
12/24/2022 10:14,7.6382
12/24/2022 10:15,7.7523
12/24/2022 10:15,7.6619
12/24/2022 10:16,7.7285
12/24/2022 10:16,7.6839
12/24/2022 10:17,7.7061
12/24/2022 10:17,7.6884
12/24/2022 10:18,7.8402
12/24/2022 10:18,7.7758
12/24/2022 10:19,7.9475
12/24/2022 10:19,7.9936
12/24/2022 10:20,7.9638
12/24/2022 10:20,8.0225
12/24/2022 10:21,8.1546
12/24/2022 10:21,8.1457
12/24/2022 10:22,8.3163
12/24/2022 10:22,8.344
12/24/2022 10:23,8.3116
12/24/2022 10:23,8.4014
12/24/2022 10:24,8.5764
12/24/2022 10:24,8.4641
12/24/2022 10:25,8.3601
12/24/2022 10:25,8.3743
12/24/2022 10:26,8.4099
12/24/2022 10:26,8.488
12/24/2022 10:27,8.4661
12/24/2022 10:27,8.4013
12/24/2022 10:28,8.4709
12/24/2022 10:28,8.4836
12/24/2022 10:29,8.5193
12/24/2022 10:29,8.4967
12/24/2022 10:30,8.5113
12/24/2022 10:30,8.504
12/24/2022 10:31,8.3329
12/24/2022 10:31,8.4109
12/24/2022 10:32,8.4316
12/24/2022 10:32,8.4453
12/24/2022 10:33,8.5419
12/24/2022 10:33,8.4298
12/24/2022 10:34,8.5131
12/24/2022 10:34,8.3659
12/24/2022 10:35,8.4415
12/24/2022 10:35,8.4428
12/24/2022 10:36,8.4347
12/24/2022 10:36,8.3742
12/24/2022 10:37,8.2798
12/24/2022 10:37,8.4052
12/24/2022 10:38,8.3109
12/24/2022 10:38,8.3576
12/24/2022 10:39,8.4006
12/24/2022 10:39,8.3453
12/24/2022 10:40,8.3261
12/24/2022 10:40,8.34
12/24/2022 10:41,8.3732
12/24/2022 10:41,8.3365
12/24/2022 10:42,8.3426
12/24/2022 10:42,8.4567
12/24/2022 10:43,8.3889
12/24/2022 10:43,8.3542
12/24/2022 10:44,8.299
12/24/2022 10:44,8.3519
12/24/2022 10:45,8.3764
12/24/2022 10:45,8.381
12/24/2022 10:46,8.3592
12/24/2022 10:46,8.3043
12/24/2022 10:47,8.4224
12/24/2022 10:47,8.3088
12/24/2022 10:48,8.2418
12/24/2022 10:48,8.3567
12/24/2022 10:49,8.3389
12/24/2022 10:49,8.3633
12/24/2022 10:50,8.3356
12/24/2022 10:50,8.2461
12/24/2022 10:51,8.3854
12/24/2022 10:51,8.4837
12/24/2022 10:52,8.4144
12/24/2022 10:52,8.5078
12/24/2022 10:53,8.4705
12/24/2022 10:53,8.4014
12/24/2022 10:54,8.4344
12/24/2022 10:54,8.5387
12/24/2022 10:55,8.5234
12/24/2022 10:55,8.4239
12/24/2022 10:56,8.539
12/24/2022 10:56,8.4712
12/24/2022 10:57,8.4257
12/24/2022 10:57,8.5282
12/24/2022 10:58,8.5253
12/24/2022 10:58,8.5881
12/24/2022 10:59,8.4836
12/24/2022 10:59,8.6109
12/24/2022 11:00,8.5704
12/24/2022 11:00,8.6347
12/24/2022 11:01,8.6685
12/24/2022 11:01,8.6494
12/24/2022 11:02,8.6751
12/24/2022 11:02,8.671
12/24/2022 11:03,8.7711
12/24/2022 11:03,8.6765
12/24/2022 11:04,8.7331
12/24/2022 11:04,8.7007
12/24/2022 11:05,8.7178
12/24/2022 11:05,8.6327
12/24/2022 11:06,8.6696
12/24/2022 11:06,8.7559
12/24/2022 11:07,8.6899
12/24/2022 11:07,8.7237
12/24/2022 11:08,8.7555
12/24/2022 11:08,8.6813
12/24/2022 11:09,8.6928
12/24/2022 11:09,8.7725
12/24/2022 11:10,8.6464
12/24/2022 11:10,8.7237
12/24/2022 11:11,8.7257
12/24/2022 11:11,8.7448
12/24/2022 11:12,8.7528
12/24/2022 11:12,8.6527
12/24/2022 11:13,8.6666
12/24/2022 11:13,8.6723
12/24/2022 11:14,8.6467
12/24/2022 11:14,8.7231
12/24/2022 11:15,8.4722
12/24/2022 11:15,8.5627
12/24/2022 11:16,8.6142
12/24/2022 11:16,8.6169
12/24/2022 11:17,8.5614
12/24/2022 11:17,8.6978
12/24/2022 11:18,8.5737
12/24/2022 11:18,8.7548
12/24/2022 11:19,8.8731
12/24/2022 11:19,8.6986
12/24/2022 11:20,8.9694
12/24/2022 11:20,8.884
12/24/2022 11:21,8.8038
12/24/2022 11:21,8.8773
12/24/2022 11:22,8.8024
12/24/2022 11:22,8.8751
12/24/2022 11:23,8.7982
12/24/2022 11:23,8.935
12/24/2022 11:24,9.0091
12/24/2022 11:24,8.799
12/24/2022 11:25,8.898
12/24/2022 11:25,8.8273
12/24/2022 11:26,8.9522
12/24/2022 11:26,8.8347
12/24/2022 11:27,8.7988
12/24/2022 11:27,8.763
12/24/2022 11:28,8.7177
12/24/2022 11:28,8.7735
12/24/2022 11:29,8.8651
12/24/2022 11:29,8.883
12/24/2022 11:30,8.8149
12/24/2022 11:30,9.0008
12/24/2022 11:31,8.8245
12/24/2022 11:31,8.8462
12/24/2022 11:32,8.8348
12/24/2022 11:32,8.7803
12/24/2022 11:33,8.8094
12/24/2022 11:33,8.6249
12/24/2022 11:34,8.7298
12/24/2022 11:34,8.887
12/24/2022 11:35,8.8071
12/24/2022 11:35,8.8456
12/24/2022 11:36,8.9907
12/24/2022 11:36,8.8757
12/24/2022 11:37,8.9049
12/24/2022 11:37,8.8113
12/24/2022 11:38,8.8987
12/24/2022 11:38,8.8996
12/24/2022 11:39,8.9117
12/24/2022 11:39,8.9421
12/24/2022 11:40,8.9274
12/24/2022 11:40,8.9691
12/24/2022 11:41,8.8616
12/24/2022 11:41,8.9109
12/24/2022 11:42,8.8805
12/24/2022 11:42,8.8718
12/24/2022 11:43,8.9959
12/24/2022 11:43,8.8668
12/24/2022 11:44,8.8858
12/24/2022 11:44,8.9691
12/24/2022 11:45,8.8806
12/24/2022 11:45,8.8946
12/24/2022 11:46,8.9879
12/24/2022 11:46,8.9425
12/24/2022 11:47,8.8466
12/24/2022 11:47,8.9031
12/24/2022 11:48,8.907
12/24/2022 11:48,8.904
12/24/2022 11:49,8.7688
12/24/2022 11:49,8.7263
12/24/2022 11:50,8.7947
12/24/2022 11:50,8.6802
12/24/2022 11:51,8.7359
12/24/2022 11:51,8.7254
12/24/2022 11:52,8.588
12/24/2022 11:52,8.6373
12/24/2022 11:53,8.5931
12/24/2022 11:53,8.6585
12/24/2022 11:54,8.6221
12/24/2022 11:54,8.6047
12/24/2022 11:55,8.62
12/24/2022 11:55,8.6253
12/24/2022 11:56,8.6494
12/24/2022 11:56,8.7846
12/24/2022 11:57,8.6935
12/24/2022 11:57,8.8025
12/24/2022 11:58,8.7881
12/24/2022 11:58,8.8624
12/24/2022 11:59,8.8751
12/24/2022 11:59,8.8395
12/24/2022 12:00,8.9159
12/24/2022 12:00,8.842
12/24/2022 12:01,8.7616
12/24/2022 12:01,8.8356
12/24/2022 12:02,8.7444
12/24/2022 12:02,8.9379
12/24/2022 12:03,8.8935
12/24/2022 12:03,8.8151
12/24/2022 12:04,9.0107
12/24/2022 12:04,8.9467
12/24/2022 12:05,9.0559
12/24/2022 12:05,8.9881
12/24/2022 12:06,8.9955
12/24/2022 12:06,8.9409
12/24/2022 12:07,9.0073
12/24/2022 12:07,8.9689
12/24/2022 12:08,9.0529
12/24/2022 12:08,9.1164
12/24/2022 12:09,9.0724
12/24/2022 12:09,8.9741
12/24/2022 12:10,9.0971
12/24/2022 12:10,9.0357
12/24/2022 12:11,8.9424
12/24/2022 12:11,8.9496
12/24/2022 12:12,8.9522
12/24/2022 12:12,8.8855
12/24/2022 12:13,8.785
12/24/2022 12:13,8.8706
12/24/2022 12:14,8.9427
12/24/2022 12:14,8.7834
12/24/2022 12:15,8.9452
12/24/2022 12:15,8.9485
12/24/2022 12:16,8.8707
12/24/2022 12:16,8.8251
12/24/2022 12:17,9.0348
12/24/2022 12:17,8.9231
12/24/2022 12:18,8.9474
12/24/2022 12:18,8.8749
12/24/2022 12:19,8.8692
12/24/2022 12:19,8.8843
12/24/2022 12:20,8.8551
12/24/2022 12:20,8.9346
12/24/2022 12:21,8.9548
12/24/2022 12:21,8.8968
12/24/2022 12:22,9.035
12/24/2022 12:22,8.9443
12/24/2022 12:23,8.9074
12/24/2022 12:23,8.9147
12/24/2022 12:24,8.9644
12/24/2022 12:24,8.9549
12/24/2022 12:25,8.974
12/24/2022 12:25,8.8648
12/24/2022 12:26,8.985
12/24/2022 12:26,8.9595
12/24/2022 12:27,8.8057
12/24/2022 12:27,8.8968
12/24/2022 12:28,8.8279
12/24/2022 12:28,9.0013
12/24/2022 12:29,8.8793
12/24/2022 12:29,8.8623
12/24/2022 12:30,8.8063
12/24/2022 12:30,8.8369
12/24/2022 12:31,8.9666
12/24/2022 12:31,8.8247
12/24/2022 12:32,8.8361
12/24/2022 12:32,8.8849
12/24/2022 12:33,8.9549
12/24/2022 12:33,8.8456
12/24/2022 12:34,8.8783
12/24/2022 12:34,9.0113
12/24/2022 12:35,8.9285
12/24/2022 12:35,8.8357
12/24/2022 12:36,8.8094
12/24/2022 12:36,8.8933
12/24/2022 12:37,8.8043
12/24/2022 12:37,8.7071
12/24/2022 12:38,8.6903
12/24/2022 12:38,8.6686
12/24/2022 12:39,8.8134
12/24/2022 12:39,8.8885
12/24/2022 12:40,8.9068
12/24/2022 12:40,8.8375
12/24/2022 12:41,8.802
12/24/2022 12:41,8.8031
12/24/2022 12:42,8.8481
12/24/2022 12:42,8.863
12/24/2022 12:43,8.8939
12/24/2022 12:43,8.8698
12/24/2022 12:44,8.9741
12/24/2022 12:44,8.9978
12/24/2022 12:45,8.8578
12/24/2022 12:45,8.885
12/24/2022 12:46,8.8818
12/24/2022 12:46,8.9858
12/24/2022 12:47,8.9721
12/24/2022 12:47,9.0214
12/24/2022 12:48,8.9208
12/24/2022 12:48,8.9141
12/24/2022 12:49,8.8837
12/24/2022 12:49,8.8926
12/24/2022 12:50,8.951
12/24/2022 12:50,8.9688
12/24/2022 12:51,8.9225
12/24/2022 12:51,8.8823
12/24/2022 12:52,8.9047
12/24/2022 12:52,8.8054
12/24/2022 12:53,8.9713
12/24/2022 12:53,8.8608
12/24/2022 12:54,8.7968
12/24/2022 12:54,8.7987
12/24/2022 12:55,8.8073
12/24/2022 12:55,8.7934
12/24/2022 12:56,8.9094
12/24/2022 12:56,8.9645
12/24/2022 12:57,8.9044
12/24/2022 12:57,8.8952
12/24/2022 12:58,8.8518
12/24/2022 12:58,8.8683
12/24/2022 12:59,8.8395
12/24/2022 12:59,8.9283
12/24/2022 13:00,8.9692
12/24/2022 13:00,8.8716
12/24/2022 13:01,9.0284
12/24/2022 13:01,9.0301
12/24/2022 13:02,9.0043
12/24/2022 13:02,8.9339
12/24/2022 13:03,8.9796
12/24/2022 13:03,8.9765
12/24/2022 13:04,8.9547
12/24/2022 13:04,8.9193
12/24/2022 13:05,8.9145
12/24/2022 13:05,8.9439
12/24/2022 13:06,8.9542
12/24/2022 13:06,8.9937
12/24/2022 13:07,8.9152
12/24/2022 13:07,8.8838
12/24/2022 13:08,8.8732
12/24/2022 13:08,8.8277
12/24/2022 13:09,8.9598
12/24/2022 13:09,8.9805
12/24/2022 13:10,8.8463
12/24/2022 13:10,8.8084
12/24/2022 13:11,8.8482
12/24/2022 13:11,8.8779
12/24/2022 13:12,8.8139
12/24/2022 13:12,8.836
12/24/2022 13:13,8.8738
12/24/2022 13:13,8.7875
12/24/2022 13:14,8.891
12/24/2022 13:14,8.7834
12/24/2022 13:15,8.7683
12/24/2022 13:15,8.7254
12/24/2022 13:16,8.8256
12/24/2022 13:16,8.84
12/24/2022 13:17,8.737
12/24/2022 13:17,8.805
12/24/2022 13:18,8.7512
12/24/2022 13:18,8.8458
12/24/2022 13:19,8.7713
12/24/2022 13:19,8.7525
12/24/2022 13:20,8.7148
12/24/2022 13:20,8.7901
12/24/2022 13:21,8.7873
12/24/2022 13:21,8.6012
12/24/2022 13:22,8.771
12/24/2022 13:22,8.6737
12/24/2022 13:23,8.6876
12/24/2022 13:23,8.6637
12/24/2022 13:24,8.6041
12/24/2022 13:24,8.5605
12/24/2022 13:25,8.5791
12/24/2022 13:25,8.5553
12/24/2022 13:26,8.6572
12/24/2022 13:26,8.7399
12/24/2022 13:27,8.7411
12/24/2022 13:27,8.7709
12/24/2022 13:28,8.8211
12/24/2022 13:28,8.9116
12/24/2022 13:29,8.8488
12/24/2022 13:29,8.7321
12/24/2022 13:30,8.8288
12/24/2022 13:30,8.8461
12/24/2022 13:31,8.8309
12/24/2022 13:31,8.8742
12/24/2022 13:32,8.7993
12/24/2022 13:32,8.9515
12/24/2022 13:33,8.7523
12/24/2022 13:33,8.7953
12/24/2022 13:34,8.7056
12/24/2022 13:34,8.8172
12/24/2022 13:35,8.8997
12/24/2022 13:35,8.8491
12/24/2022 13:36,8.8307
12/24/2022 13:36,8.8482
12/24/2022 13:37,8.9296
12/24/2022 13:37,8.8662
12/24/2022 13:38,8.8004
12/24/2022 13:38,8.802
12/24/2022 13:39,8.9246
12/24/2022 13:39,8.8736
12/24/2022 13:40,8.9598
12/24/2022 13:40,8.8198
12/24/2022 13:41,8.8821
12/24/2022 13:41,8.9001
12/24/2022 13:42,8.8183
12/24/2022 13:42,8.8536
12/24/2022 13:43,8.8603
12/24/2022 13:43,8.9138
12/24/2022 13:44,8.989
12/24/2022 13:44,8.7761
12/24/2022 13:45,8.9114
12/24/2022 13:45,8.9014
12/24/2022 13:46,8.8953
12/24/2022 13:46,8.8821
12/24/2022 13:47,8.9044
12/24/2022 13:47,8.8274
12/24/2022 13:48,8.8923
12/24/2022 13:48,8.901
12/24/2022 13:49,8.852
12/24/2022 13:49,8.7442
12/24/2022 13:50,8.912
12/24/2022 13:50,8.8253
12/24/2022 13:51,8.7924
12/24/2022 13:51,8.7294
12/24/2022 13:52,8.7273
12/24/2022 13:52,8.8131
12/24/2022 13:53,8.6972
12/24/2022 13:53,8.786
12/24/2022 13:54,8.6457
12/24/2022 13:54,8.6888
12/24/2022 13:55,8.6436
12/24/2022 13:55,8.6566
12/24/2022 13:56,8.6318
12/24/2022 13:56,8.711
12/24/2022 13:57,8.7076
12/24/2022 13:57,8.6843
12/24/2022 13:58,8.6511
12/24/2022 13:58,8.5579
12/24/2022 13:59,8.6059
12/24/2022 13:59,8.6526
12/24/2022 14:00,8.5645
12/24/2022 14:00,8.6196
12/24/2022 14:01,8.581
12/24/2022 14:01,8.5508
12/24/2022 14:02,8.5243
12/24/2022 14:02,8.5383
12/24/2022 14:03,8.5535
12/24/2022 14:03,8.5836
12/24/2022 14:04,8.4884
12/24/2022 14:04,8.4834
12/24/2022 14:05,8.4926
12/24/2022 14:05,8.5267
12/24/2022 14:06,8.5354
12/24/2022 14:06,8.4547
12/24/2022 14:07,8.5528
12/24/2022 14:07,8.494
12/24/2022 14:08,8.498
12/24/2022 14:08,8.5507
12/24/2022 14:09,8.5232
12/24/2022 14:09,8.4344
12/24/2022 14:10,8.5324
12/24/2022 14:10,8.5364
12/24/2022 14:11,8.6811
12/24/2022 14:11,8.6291
12/24/2022 14:12,8.4838
12/24/2022 14:12,8.5228
12/24/2022 14:13,8.5074
12/24/2022 14:13,8.5812
12/24/2022 14:14,8.6079
12/24/2022 14:14,8.6255
12/24/2022 14:15,8.6571
12/24/2022 14:15,8.604
12/24/2022 14:16,8.5509
12/24/2022 14:16,8.6273
12/24/2022 14:17,8.5811
12/24/2022 14:17,8.6958
12/24/2022 14:18,8.5298
12/24/2022 14:18,8.6002
12/24/2022 14:19,8.6619
12/24/2022 14:19,8.6056
12/24/2022 14:20,8.5122
12/24/2022 14:20,8.5818
12/24/2022 14:21,8.5412
12/24/2022 14:21,8.6194
12/24/2022 14:22,8.5778
12/24/2022 14:22,8.5481
12/24/2022 14:23,8.5204
12/24/2022 14:23,8.385
12/24/2022 14:24,8.5372
12/24/2022 14:24,8.5013
12/24/2022 14:25,8.5352
12/24/2022 14:25,8.3903
12/24/2022 14:26,8.4254
12/24/2022 14:26,8.485
12/24/2022 14:27,8.4404
12/24/2022 14:27,8.4078
12/24/2022 14:28,8.4684
12/24/2022 14:28,8.4168
12/24/2022 14:29,8.4337
12/24/2022 14:29,8.317
12/24/2022 14:30,8.3544
12/24/2022 14:30,8.4269
12/24/2022 14:31,8.4085
12/24/2022 14:31,8.3617
12/24/2022 14:32,8.313
12/24/2022 14:32,8.3915
12/24/2022 14:33,8.3154
12/24/2022 14:33,8.3898
12/24/2022 14:34,8.3622
12/24/2022 14:34,8.3071
12/24/2022 14:35,8.3232
12/24/2022 14:35,8.4379
12/24/2022 14:36,8.3766
12/24/2022 14:36,8.3845
12/24/2022 14:37,8.3023
12/24/2022 14:37,8.4031
12/24/2022 14:38,8.4784
12/24/2022 14:38,8.2426
12/24/2022 14:39,8.2917
12/24/2022 14:39,8.4078
12/24/2022 14:40,8.3773
12/24/2022 14:40,8.5054
12/24/2022 14:41,8.476
12/24/2022 14:41,8.3428
12/24/2022 14:42,8.3994
12/24/2022 14:42,8.4047
12/24/2022 14:43,8.3829
12/24/2022 14:43,8.4435
12/24/2022 14:44,8.3858
12/24/2022 14:44,8.2003
12/24/2022 14:45,8.4066
12/24/2022 14:45,8.4308
12/24/2022 14:46,8.3839
12/24/2022 14:46,8.3941
12/24/2022 14:47,8.3126
12/24/2022 14:47,8.3699
12/24/2022 14:48,8.3809
12/24/2022 14:48,8.3834
12/24/2022 14:49,8.3912
12/24/2022 14:49,8.4442
12/24/2022 14:50,8.3353
12/24/2022 14:50,8.3638
12/24/2022 14:51,8.3991
12/24/2022 14:51,8.4505
12/24/2022 14:52,8.3787
12/24/2022 14:52,8.3043
12/24/2022 14:53,8.3563
12/24/2022 14:53,8.3772
12/24/2022 14:54,8.4094
12/24/2022 14:54,8.444
12/24/2022 14:55,8.3376
12/24/2022 14:55,8.2956
12/24/2022 14:56,8.4078
12/24/2022 14:56,8.3723
12/24/2022 14:57,8.3183
12/24/2022 14:57,8.3938
12/24/2022 14:58,8.3806
12/24/2022 14:58,8.3309
12/24/2022 14:59,8.3647
12/24/2022 14:59,8.3648
12/24/2022 15:00,8.3909
12/24/2022 15:00,8.3751
12/24/2022 15:01,8.3573
12/24/2022 15:01,8.3887
12/24/2022 15:02,8.3335
12/24/2022 15:02,8.2986
12/24/2022 15:03,8.2811
12/24/2022 15:03,8.2066
12/24/2022 15:04,8.2236
12/24/2022 15:04,8.1797
12/24/2022 15:05,8.2403
12/24/2022 15:05,8.1397
12/24/2022 15:06,8.1512
12/24/2022 15:06,8.0436
12/24/2022 15:07,8.1155
12/24/2022 15:07,8.095
12/24/2022 15:08,8.0135
12/24/2022 15:08,8.156
12/24/2022 15:09,8.0226
12/24/2022 15:09,8.106
12/24/2022 15:10,8.0587
12/24/2022 15:10,8.1588
12/24/2022 15:11,8.0781
12/24/2022 15:11,8.1023
12/24/2022 15:12,8.0251
12/24/2022 15:12,8.067
12/24/2022 15:13,8.0036
12/24/2022 15:13,8.1497
12/24/2022 15:14,8.1656
12/24/2022 15:14,8.1233
12/24/2022 15:15,8.1079
12/24/2022 15:15,8.0794
12/24/2022 15:16,8.1139
12/24/2022 15:16,8.0584
12/24/2022 15:17,8.0963
12/24/2022 15:17,8.0092
12/24/2022 15:18,8.0756
12/24/2022 15:18,8.0209
12/24/2022 15:19,8.0767
12/24/2022 15:19,8.1409
12/24/2022 15:20,8.0927
12/24/2022 15:20,8.0984
12/24/2022 15:21,8.075
12/24/2022 15:21,8.1625
12/24/2022 15:22,8.2188
12/24/2022 15:22,8.1872
12/24/2022 15:23,8.1646
12/24/2022 15:23,8.1147
12/24/2022 15:24,8.2849
12/24/2022 15:24,8.2701
12/24/2022 15:25,8.1605
12/24/2022 15:25,8.1772
12/24/2022 15:26,8.2496
12/24/2022 15:26,8.2345
12/24/2022 15:27,8.2485
12/24/2022 15:27,8.1536
12/24/2022 15:28,8.2537
12/24/2022 15:28,8.3336
12/24/2022 15:29,8.299
12/24/2022 15:29,8.1399
12/24/2022 15:30,8.1149
12/24/2022 15:30,8.1899
12/24/2022 15:31,8.1387
12/24/2022 15:31,8.1437
12/24/2022 15:32,8.344
12/24/2022 15:32,8.1699
12/24/2022 15:33,8.1313
12/24/2022 15:33,8.2213
12/24/2022 15:34,8.2122
12/24/2022 15:34,8.3104
12/24/2022 15:35,8.2126
12/24/2022 15:35,8.0996
12/24/2022 15:36,8.217
12/24/2022 15:36,8.1307
12/24/2022 15:37,8.2044
12/24/2022 15:37,8.0972
12/24/2022 15:38,8.116
12/24/2022 15:38,8.0331
12/24/2022 15:39,8.1011
12/24/2022 15:39,8.1896
12/24/2022 15:40,8.2144
12/24/2022 15:40,8.2132
12/24/2022 15:41,8.1984
12/24/2022 15:41,8.0186
12/24/2022 15:42,8.1284
12/24/2022 15:42,8.0951
12/24/2022 15:43,8.1951
12/24/2022 15:43,8.9879
12/24/2022 15:44,8.782
12/24/2022 15:44,8.6758
12/24/2022 15:45,8.7985
12/24/2022 15:45,8.762
12/24/2022 15:46,8.7572
12/24/2022 15:46,8.6712
12/24/2022 15:47,8.6579
12/24/2022 15:47,8.7044
12/24/2022 15:48,8.7388
12/24/2022 15:48,8.6971
12/24/2022 15:49,8.5733
12/24/2022 15:49,8.6663
12/24/2022 15:50,8.7185
12/24/2022 15:50,8.5385
12/24/2022 15:51,8.642
12/24/2022 15:51,8.6016
12/24/2022 15:52,8.5724
12/24/2022 15:52,8.4667
12/24/2022 15:53,8.5771
12/24/2022 15:53,8.4021
12/24/2022 15:54,8.5335
12/24/2022 15:54,8.5296
12/24/2022 15:55,8.5425
12/24/2022 15:55,8.5642
12/24/2022 15:56,8.6442
12/24/2022 15:56,8.5911
12/24/2022 15:57,8.5973
12/24/2022 15:57,8.5713
12/24/2022 15:58,8.6262
12/24/2022 15:58,8.5937
12/24/2022 15:59,8.7193
12/24/2022 15:59,8.7179
12/24/2022 16:00,8.7313
12/24/2022 16:00,8.8739
12/24/2022 16:01,8.9055
12/24/2022 16:01,8.853
12/24/2022 16:02,8.9503
12/24/2022 16:02,8.8378
12/24/2022 16:03,8.8067
12/24/2022 16:03,8.9341
12/24/2022 16:04,8.8764
12/24/2022 16:04,8.9292
12/24/2022 16:05,8.8741
12/24/2022 16:05,8.817
12/24/2022 16:06,8.8291
12/24/2022 16:06,8.7894
12/24/2022 16:07,8.8939
12/24/2022 16:07,8.838
12/24/2022 16:08,8.7687
12/24/2022 16:08,8.8513
12/24/2022 16:09,8.7079
12/24/2022 16:09,8.8071
12/24/2022 16:10,8.5963
12/24/2022 16:10,8.7341
12/24/2022 16:11,8.7743
12/24/2022 16:11,8.7497
12/24/2022 16:12,8.6975
12/24/2022 16:12,8.7185
12/24/2022 16:13,8.7229
12/24/2022 16:13,8.8187
12/24/2022 16:14,8.7207
12/24/2022 16:14,8.6948
12/24/2022 16:15,8.6903
12/24/2022 16:15,8.7543
12/24/2022 16:16,8.7891
12/24/2022 16:16,8.6527
12/24/2022 16:17,8.5796
12/24/2022 16:17,8.6151
12/24/2022 16:18,8.6739
12/24/2022 16:18,8.6527
12/24/2022 16:19,8.6251
